osm_id,code,fclass,name,xcoord,ycoord
"9791554488","5621",bus_stop,,76.8239209,43.1960055
"9791558659","5621",bus_stop,Мкр. Калкаман,76.8287367,43.2060845
"9791558740","5621",bus_stop,,76.8776068,43.2434851
"9791562819","5621",bus_stop,,76.8808032,43.2498112
"9929611568","5621",bus_stop,Аксай 4,76.8345997,43.2275686
"9939594026","5621",bus_stop,Правды,76.8619152,43.2265817
"9939594027","5621",bus_stop,Джетысу 3,76.8389986,43.2176161
"9939594028","5621",bus_stop,Джетысу 14,76.8373868,43.2212495
"9939594029","5621",bus_stop,Арыстан,76.833248,43.2306203
"9942691986","5641",taxi,Shared Taxis,76.8574542,43.2463841
"9947103587","5621",bus_stop,,76.8619865,43.2358666
"9947370740","5621",bus_stop,Маречека,76.8594755,43.2391982
"10197305140","5621",bus_stop,Ул. Берегового,76.863417,43.2168427
"10576804880","5621",bus_stop,Толе би/ул. Момышулы,76.8281817,43.2389793
"10840897367","5621",bus_stop,,76.8239022,43.2517331
"10840897368","5621",bus_stop,,76.8240511,43.2525238
"10960058853","5621",bus_stop,Каскелен,76.8515986,43.2509036
"498726436","5621",bus_stop,Розыбакиева,76.8873011,43.2508356
"498726437","5621",bus_stop,Оптовка,76.8884545,43.2591894
"518465374","5621",bus_stop,Кировские ворота,76.8530462,43.2605534
"518465376","5621",bus_stop,Петрова,76.8594122,43.262788
"518465382","5621",bus_stop,Массагет,76.8626,43.2639204
"518465389","5621",bus_stop,Софьи,76.8693852,43.2663266
"518465391","5621",bus_stop,,76.8738778,43.2680796
"530082837","5621",bus_stop,Баня,76.9189391,43.2683523
"530287148","5621",bus_stop,Рынок Саудакент,76.9031037,43.2643468
"1140346660","5621",bus_stop,Кардонная,76.9181314,43.2529195
"1140348187","5621",bus_stop,,76.9131363,43.2531746
"1140348631","5621",bus_stop,,76.9137893,43.2526011
"1140348944","5621",bus_stop,Дехканская,76.9104769,43.2523702
"1140349163","5621",bus_stop,,76.9010493,43.2516935
"1140349225","5621",bus_stop,,76.902502,43.2523313
"1140349465","5621",bus_stop,,76.902465,43.2514964
"1140349777","5621",bus_stop,,76.8939289,43.2511844
"1140350053","5621",bus_stop,,76.8886255,43.2508305
"1198654878","5621",bus_stop,Розыбакиева,76.8828393,43.2581818
"1201874991","5621",bus_stop,Баумана,76.8777954,43.2581809
"1201875378","5621",bus_stop,Баумана,76.8822345,43.2574992
"1201876222","5621",bus_stop,Софьи Ковалевской,76.8682655,43.2579524
"1201876223","5621",bus_stop,Софьи Ковалевской,76.8709263,43.2579055
"1201876226","5621",bus_stop,Школа,76.8795308,43.2569053
"1456432684","5621",bus_stop,,76.910928,43.258319
"1456433799","5621",bus_stop,,76.9085428,43.2572519
"1456435710","5621",bus_stop,,76.909423,43.257476
"1456436354","5621",bus_stop,,76.910812,43.257001
"1628507766","5621",bus_stop,Парк Ганди,76.8942968,43.2434467
"2381965300","5621",bus_stop,,76.9137962,43.3220364
"2400612988","5621",bus_stop,Гагарина,76.891915,43.2510584
"2400612989","5621",bus_stop,Жарокова,76.8969674,43.2514053
"2522833862","5621",bus_stop,Ташкентская,76.8869901,43.2599739
"2522833866","5621",bus_stop,Розыбакиева/проспект Райымбека,76.886686,43.2601625
"2528860195","5621",bus_stop,,76.9030577,43.2461204
"2528860199","5621",bus_stop,,76.9031784,43.2465112
"2591116619","5621",bus_stop,Жамбыла,76.88896,43.2432766
"2591116622","5621",bus_stop,Жамбыла,76.8891421,43.2445381
"2591120940","5621",bus_stop,Толе би,76.8880585,43.2519787
"2610487993","5621",bus_stop,,76.8412862,43.2821587
"2610487996","5621",bus_stop,Ленина,76.8413054,43.2832606
"2611854499","5621",bus_stop,ЦОН,76.8490984,43.2837863
"2611854510","5621",bus_stop,Без названия,76.845927,43.2827186
"2611861929","5621",bus_stop,Школа,76.8452882,43.272935
"2611861941","5621",bus_stop,Школа,76.8455144,43.2731009
"2631725962","5621",bus_stop,Адем,76.8867147,43.2783089
"2671173632","5621",bus_stop,Гоголя,76.9018644,43.2563381
"2671173634","5621",bus_stop,Гоголя,76.9024146,43.2568307
"3245654771","5621",bus_stop,Адем: 141,76.8869587,43.2773468
"3441395022","5621",bus_stop,,76.9153136,43.3209442
"3504757945","5621",bus_stop,Барахолка,76.8968663,43.3020175
"3504757946","5621",bus_stop,Барахолка,76.8972977,43.3020018
"3504771257","5621",bus_stop,Старый дом,76.8984134,43.3057255
"3504771258","5621",bus_stop,Магазин,76.8996541,43.3089363
"3504774464","5621",bus_stop,Аптека,76.8983328,43.303306
"3504783398","5621",bus_stop,Конец,76.901013,43.3115922
"3660112252","5621",bus_stop,,76.919699,43.3253983
"3663900989","5621",bus_stop,Метро,76.9005514,43.3123527
"3663900990","5621",bus_stop,Метро,76.9000527,43.3117824
"4441574689","5621",bus_stop,"ТРК ""Maxima""",76.9027115,43.2645318
"4462716396","5621",bus_stop,,76.8482691,43.2696523
"4462730390","5621",bus_stop,,76.848259,43.2708361
"4564624092","5621",bus_stop,,76.901662,43.2518908
"4607155252","5641",taxi,Улжан,76.8668974,43.266256
"4607156574","5641",taxi,Водник,76.8586013,43.2629487
"4609552129","5622",bus_station,Олжас,76.8731548,43.2638143
"4609573654","5621",bus_stop,Барыс,76.8941457,43.3004335
"4609578863","5621",bus_stop,Начало Алатау,76.8900306,43.289396
"4609578901","5621",bus_stop,Болашак,76.8925486,43.2963014
"4609584532","5621",bus_stop,Подземка,76.8916178,43.2928791
"4780440927","5621",bus_stop,Обои,76.8681326,43.2640327
"4780786840","5621",bus_stop,ПМК,76.8561775,43.2668997
"4780795226","5621",bus_stop,Баженова,76.8948577,43.2621195
"4780811527","5621",bus_stop,Энергосбыт,76.8917787,43.2746588
"4780830236","5621",bus_stop,Ташкентская,76.8699348,43.2592919
"4781659142","5621",bus_stop,Вторчермет,76.9147734,43.2819193
"4781662612","5621",bus_stop,А/К 2588,76.918434,43.2840749
"4781665883","5621",bus_stop,Аэродромная,76.9069098,43.279248
"4781667023","5621",bus_stop,Аэродромная,76.904689,43.2789668
"4781667818","5621",bus_stop,Кладбище,76.8984877,43.2772015
"4796404939","5621",bus_stop,LG,76.8618124,43.2694476
"4797979138","5621",bus_stop,АДК,76.8442039,43.2578507
"4797981985","5621",bus_stop,Массагет,76.8629381,43.2641996
"4812498454","5621",bus_stop,Рыскулова,76.8590331,43.2619441
"4812503037","5621",bus_stop,,76.8634818,43.2647684
"4828332342","5621",bus_stop,Трудовик,76.8475006,43.3462985
"4834168135","5621",bus_stop,Автобаза,76.8438387,43.3537001
"4834615712","5621",bus_stop,Подземка,76.8912212,43.2929833
"4834634244","5621",bus_stop,Арал,76.892868,43.3045084
"4834635222","5621",bus_stop,Ужет,76.8947027,43.3038135
"4837681075","5621",bus_stop,Софьи,76.869037,43.2663519
"4837681725","5621",bus_stop,4-ый автокомбинат,76.877443,43.2691534
"5210685421","5621",bus_stop,По требованию,76.9137016,43.2670684
"5224591894","5621",bus_stop,"141",76.9109555,43.2663577
"6086938719","5621",bus_stop,4-ый автокомбинат,76.8770412,43.2691418
"6109064381","5621",bus_stop,"428",76.8926947,43.250419
"6167900141","5621",bus_stop,Баня,76.9189627,43.2682687
"8146793173","5621",bus_stop,Кабанбай батыра,76.8982324,43.2470236
"8435139499","5621",bus_stop,,76.7903134,43.2323566
"8435139512","5621",bus_stop,Городская Клиническая Больница №7,76.7994263,43.2336936
"8435139513","5621",bus_stop,,76.8045524,43.2359153
"8435195117","5621",bus_stop,,76.8785453,43.2575453
"8435195118","5621",bus_stop,,76.8899817,43.2604318
"8435195119","5621",bus_stop,,76.8908278,43.2601052
"8435195120","5621",bus_stop,,76.8964171,43.2621563
"8435195121","5621",bus_stop,,76.9002612,43.2634251
"8435195122","5621",bus_stop,,76.9050862,43.2649141
"8435195123","5621",bus_stop,,76.9184993,43.2681498
"8806556873","5621",bus_stop,,76.9141788,43.3217219
"8806565552","5621",bus_stop,,76.9068889,43.3244773
"9413481520","5621",bus_stop,,76.8150289,43.2811943
"9413481713","5621",bus_stop,"201",76.8012648,43.2745949
"9553553166","5621",bus_stop,Ул. Муканова,76.9137782,43.252763
"9565855217","5621",bus_stop,,76.9175534,43.2682404
"9566068617","5621",bus_stop,,76.8433196,43.3135601
"9570254017","5621",bus_stop,,76.8402195,43.3099746
"9570343017","5621",bus_stop,,76.841329,43.3116431
"9570372317","5621",bus_stop,,76.843099,43.3134136
"9773289722","5621",bus_stop,Крематорий,76.8036307,43.2914035
"9773302695","5622",bus_station,Приканальная,76.8018621,43.3293201
"9791528000","5621",bus_stop,,76.8875768,43.253675
"9791528001","5621",bus_stop,,76.8882247,43.2493139
"9791531874","5621",bus_stop,,76.9169251,43.3200004
"9791534453","5621",bus_stop,,76.9024007,43.3162254
"9791537797","5621",bus_stop,,76.9049701,43.3211728
"9791553325","5621",bus_stop,,76.8934777,43.2982917
"9791556175","5621",bus_stop,,76.8858895,43.2686829
"9791559138","5621",bus_stop,,76.8896062,43.2895698
"9791561452","5621",bus_stop,,76.8976128,43.3072471
"9947348610","5621",bus_stop,Цыганская,76.857798,43.2624937
"9947348611","5621",bus_stop,Киров,76.8522056,43.2605477
"10083303119","5621",bus_stop,,76.910532,43.2655071
"10147881430","5621",bus_stop,,76.915748,43.3355647
"10199813621","5621",bus_stop,,76.9116891,43.2490042
"10280151656","5621",bus_stop,,76.8085178,43.2783369
"10656772296","5621",bus_stop,,76.8985829,43.2459667
"10656802641","5621",bus_stop,,76.8980394,43.2505503
"10705150783","5621",bus_stop,105 - 122,76.8140696,43.3409772
"10705153543","5621",bus_stop,"122",76.8347667,43.3532721
"10705153544","5621",bus_stop,"122",76.8166174,43.3290367
"10705160769","5621",bus_stop,"24",76.8340682,43.3420669
"10705174108","5621",bus_stop,81 - 431 - 456,76.8360591,43.353898
"10764890722","5621",bus_stop,Автопарк,76.8128683,43.3027351
"10764934315","5621",bus_stop,"88 ,101 , 105",76.8160029,43.2820509
"10764942887","5621",bus_stop,Дархан,76.8125048,43.2973441
"10794940808","5621",bus_stop,,76.8256376,43.3093929
"10962821198","5621",bus_stop,"15",76.8001794,43.2724687
"10963369705","5621",bus_stop,,76.8410834,43.3540634
"260543817","5601",railway_station,Алматы-1,76.9492178,43.3414234
"442556814","5621",bus_stop,ВАЗ,76.9824464,43.338308
"442556816","5621",bus_stop,,76.9820087,43.3362541
"442563900","5621",bus_stop,,76.9877765,43.3573074
"442563902","5621",bus_stop,,76.9874761,43.3575383
"442563909","5621",bus_stop,,76.9862745,43.3483951
"442563911","5621",bus_stop,,76.9845171,43.3426749
"442563913","5621",bus_stop,,76.9821289,43.3411732
"442566415","5621",bus_stop,,76.9579383,43.3204613
"442566419","5621",bus_stop,,76.9597539,43.3217245
"442566422","5621",bus_stop,Завод ДОРМАШ,76.9587218,43.3222328
"442566423","5621",bus_stop,Остановка Ленинградское,76.9665248,43.3219689
"442569618","5621",bus_stop,,76.9413765,43.2541933
"442569619","5621",bus_stop,,76.9384925,43.2544559
"442569620","5621",bus_stop,,76.9380955,43.2542119
"442569621","5621",bus_stop,Парк имени 28 гвардейцев-панфиловцев,76.9542796,43.2605133
"442569622","5621",bus_stop,ул.Гоголя,76.9460439,43.2595303
"442569623","5621",bus_stop,"63",76.9467129,43.2552489
"442569625","5621",bus_stop,,76.9465554,43.2558107
"495955390","5621",bus_stop,Поликлиника,76.9524307,43.2605228
"498715905","5621",bus_stop,Саяхат,76.9488278,43.2708896
"498715909","5621",bus_stop,Саяхат,76.9515829,43.2702146
"498715910","5621",bus_stop,Саяхат,76.9527416,43.2707396
"498726423","5621",bus_stop,,76.939807,43.2551263
"498726426","5621",bus_stop,,76.9403163,43.2510717
"507191679","5621",bus_stop,,76.9263478,43.2495926
"507191684","5621",bus_stop,,76.9248272,43.2589066
"507191700","5621",bus_stop,,76.9258386,43.253031
"507191707","5621",bus_stop,,76.9302346,43.2485107
"507191717","5621",bus_stop,,76.9259516,43.250355
"507191744","5621",bus_stop,,76.9268357,43.2455348
"507191755","5621",bus_stop,,76.9257532,43.2537908
"507191761","5621",bus_stop,,76.9251703,43.258149
"507191771","5621",bus_stop,,76.9246813,43.2621944
"507191783","5621",bus_stop,,76.9244238,43.2620694
"507191839","5621",bus_stop,,76.927808,43.2432688
"525165356","5621",bus_stop,,76.9446545,43.269821
"525165357","5621",bus_stop,,76.9450579,43.2691148
"544332178","5621",bus_stop,,76.9512766,43.253641
"544332185","5621",bus_stop,Кабанбай батыра (проспект Достык),76.956169,43.2499589
"864622458","5621",bus_stop,,76.9409466,43.2453199
"1055991733","5621",bus_stop,,76.9561586,43.2428656
"1078775841","5621",bus_stop,,76.9413458,43.2427466
"1140348293","5621",bus_stop,,76.9262996,43.2533845
"1140348332","5621",bus_stop,Таранчинская,76.9250999,43.2533849
"1181965324","5621",bus_stop,Улица Шевченко,76.9425762,43.2469746
"1374419034","5621",bus_stop,,76.9488294,43.2745467
"1376501190","5621",bus_stop,Зелёный,76.9524281,43.2640631
"1376501192","5621",bus_stop,Казначейская,76.9587903,43.2610004
"1376501193","5621",bus_stop,Кондитерская фабрика,76.9576205,43.262562
"1376501195","5621",bus_stop,Кондитерская фабрика,76.9579534,43.2631099
"1376501196","5621",bus_stop,Зелёный,76.9530181,43.265735
"1376501198","5621",bus_stop,,76.9657429,43.2558516
"1376501199","5621",bus_stop,Зелёный,76.9520955,43.2645709
"1412071058","5622",bus_station,,76.9619587,43.2744054
"1412071076","5622",bus_station,автовокзал Саяхат,76.9514337,43.2729212
"1508714210","5621",bus_stop,Ул. Шевченко,76.9337614,43.2447118
"1508731674","5621",bus_stop,,76.9418188,43.2510027
"1508731743","5621",bus_stop,,76.942071,43.2511883
"1611444261","5603",tram_stop,,76.9305246,43.2452774
"1611444264","5603",tram_stop,,76.9342154,43.2455274
"1709527350","5621",bus_stop,,76.944786,43.2716455
"1726906154","5621",bus_stop,,76.94647,43.2641934
"1776951604","5621",bus_stop,Ж/д вокзал Алматы-2,76.9394417,43.2735162
"1782466296","5621",bus_stop,Сейфуллина/Гоголя,76.9321184,43.2585701
"1782466306","5621",bus_stop,,76.9323222,43.2594296
"1782477796","5621",bus_stop,"117",77.1425233,43.3558057
"1791377298","5621",bus_stop,"Гостиница ""Казахстан""",76.956546,43.2448051
"1843570924","5621",bus_stop,,77.0268111,43.1898385
"1843592885","5621",bus_stop,,77.0408428,43.1620705
"1843592898","5621",bus_stop,,77.0505418,43.1626018
"1991896950","5621",bus_stop,,76.9692529,43.3465583
"1991897774","5621",bus_stop,,76.9623382,43.3503266
"1998511558","5603",tram_stop,,76.9322275,43.245314
"1998511569","5621",bus_stop,Сейфуллина,76.9333927,43.2539393
"1998511570","5621",bus_stop,Сейфуллина,76.9322401,43.2540479
"1998511571","5621",bus_stop,Целинный,76.9298474,43.2478296
"1998511572","5621",bus_stop,Шевченко,76.9302295,43.2448527
"1998511573","5621",bus_stop,Шевченко,76.9302581,43.2455271
"2198117207","5621",bus_stop,"Эталон, 119",76.9490405,43.2648426
"2198117210","5621",bus_stop,,76.9479993,43.2641473
"2199040538","5621",bus_stop,,76.9455718,43.2635658
"2199040542","5621",bus_stop,"63",76.945722,43.2634916
"2199991702","5621",bus_stop,,76.9461359,43.2602196
"2207459311","5621",bus_stop,,76.931038,43.3173394
"2317992886","5621",bus_stop,"Остановка ""Экран""",76.9731505,43.284541
"2317995525","5621",bus_stop,"Остановка ""Развилка""",76.9859073,43.284781
"2317998283","5621",bus_stop,"остановка "" улица Шемякина""",76.9596804,43.2924158
"2317998586","5621",bus_stop,,76.9583534,43.2871741
"2317998587","5621",bus_stop,,76.9586662,43.2872805
"2365925867","5621",bus_stop,,76.9501459,43.2727795
"2373296092","5621",bus_stop,Таможня,76.9862322,43.3665892
"2522351053","5601",railway_station,Жибек Жолы,76.9444529,43.2596372
"2559944429","5621",bus_stop,,76.9373286,43.2451429
"2618247423","5621",bus_stop,Кунаева (Гоголя),76.9488505,43.2601222
"2618247438","5621",bus_stop,проспект Назарбаева (Гоголя),76.946826,43.2601259
"2618249904","5621",bus_stop,Райымбека/Фурманова,76.9457485,43.2702129
"2630602219","5621",bus_stop,,76.9246701,43.3066139
"2640232860","5621",bus_stop,Абылай хан даңғылы,76.9403571,43.2698026
"2694055688","5621",bus_stop,Панфилова,76.9451912,43.2598939
"2694055691","5621",bus_stop,Панфилова,76.9451785,43.2599696
"2955366115","5621",bus_stop,Детский садик,76.9719146,43.3508082
"2955367261","5621",bus_stop,Новостройка,76.9760721,43.35413
"3111325695","5621",bus_stop,Аблай хана,76.9389173,43.2701819
"3111325697","5621",bus_stop,Дойт қонақ үй 141,76.92375,43.2690512
"3126162991","5621",bus_stop,Парк имени 28 гвардейцев-панфиловцев,76.9542521,43.2606038
"3259281764","5621",bus_stop,,77.0061166,43.3546187
"3341090067","5621",bus_stop,,77.0331911,43.1888564
"3416125890","5621",bus_stop,Элеватор,76.9597165,43.3287346
"3470919821","5621",bus_stop,,76.9564105,43.2475538
"3506479417","5621",bus_stop,Абылай хан даңғылы,76.9430394,43.2437422
"3541987463","5621",bus_stop,ТЮЗ,76.9402124,43.2659572
"3541987464","5621",bus_stop,ТЮЗ,76.9399134,43.2660702
"3660096798","5621",bus_stop,,76.9232775,43.3284598
"3660104171","5621",bus_stop,,76.9218142,43.3271973
"3661020167","5621",bus_stop,Жумабаева,76.9394184,43.3172821
"3661020168","5621",bus_stop,Детская поликлиника,76.939456,43.3194205
"3661028226","5621",bus_stop,Дамба,76.9213899,43.3180547
"3661031109","5621",bus_stop,Кинотеатр Шугла,76.9399257,43.3242066
"3661031110","5621",bus_stop,Чернышевского,76.9445254,43.3323795
"3661033490","5621",bus_stop,Шолохова,76.947419,43.3358673
"3661033491","5621",bus_stop,Рынок Алматы-1,76.9560937,43.3332704
"4020137342","5601",railway_station,Алматы-2,76.939025,43.2739999
"4141370488","5621",bus_stop,"42",76.9482154,43.2949456
"4141371105","5621",bus_stop,,76.9510022,43.2995068
"4141371106","5621",bus_stop,,76.9523593,43.3028229
"4141371109","5621",bus_stop,42-92,76.9552641,43.3109484
"4141371121","5621",bus_stop,,76.9563303,43.3157991
"4141371124","5621",bus_stop,,76.9570893,43.3164158
"4141371250","5621",bus_stop,"29",76.9599372,43.3294753
"4221398289","5621",bus_stop,,76.97234,43.257097
"4316736591","5621",bus_stop,Бутаковка,77.000665,43.1888814
"4357593689","5621",bus_stop,,76.9359209,43.2568288
"4358622992","5621",bus_stop,,76.9367095,43.2511674
"4369538407","5621",bus_stop,,76.9422585,43.2638479
"4489907923","5621",bus_stop,,76.9317546,43.2635543
"4489907924","5621",bus_stop,,76.9315631,43.2625902
"4511783392","5621",bus_stop,,77.0352889,43.1720136
"4511863389","5621",bus_stop,,77.0588856,43.1587881
"4563002191","5621",bus_stop,,76.9752876,43.3536761
"4564891997","5621",bus_stop,Ташкенская,76.930882,43.2700389
"4572716995","5621",bus_stop,,76.9311319,43.2677175
"4780907842","5621",bus_stop,Татарка,76.9852926,43.2727645
"4780908821","5621",bus_stop,Широкая щель,76.9868029,43.2676362
"4781571910","5621",bus_stop,Кабанбай Батыр,76.9558943,43.2499838
"4781579921","5621",bus_stop,Толе би,76.9552453,43.2551276
"4781580032","5621",bus_stop,Гоголя ул.,76.958201,43.2602357
"4781588809","5621",bus_stop,Парк,76.9643165,43.2613061
"4781606891","5621",bus_stop,ВИРГ,76.9935472,43.2926756
"4781612732","5621",bus_stop,Китайбаза,76.9892772,43.2970463
"4781612848","5621",bus_stop,Овощебаза,76.9810682,43.2952269
"4781614692","5621",bus_stop,Овощебаза,76.9802207,43.2954768
"4781617738","5621",bus_stop,Пархач,76.9676146,43.2931468
"4781618159","5621",bus_stop,Китайбаза,76.9880313,43.2965544
"4781625265","5621",bus_stop,Шемякина,76.9611126,43.2927593
"4781648098","5621",bus_stop,Папанина,76.9537097,43.2941415
"4781652059","5621",bus_stop,,76.9538977,43.2944748
"4781653729","5621",bus_stop,Яблочная,76.9285999,43.2905172
"4781655037","5621",bus_stop,Яблочная,76.929838,43.2913458
"4794755715","5621",bus_stop,Посёлок Мехзавода,76.93977,43.3088277
"4795078884","5621",bus_stop,Шугла,76.9393898,43.3238927
"4828227920","5621",bus_stop,Кремлёвская,77.0022789,43.3357353
"4874803108","5621",bus_stop,ул.Комсомольская,76.9553768,43.2559819
"4900057205","5601",railway_station,Алмалы,76.9455652,43.2508812
"4997023432","5621",bus_stop,,76.9459435,43.2548068
"4999521121","5621",bus_stop,,76.9684612,43.3462437
"5025905421","5621",bus_stop,,76.9362943,43.2634406
"5046316145","5621",bus_stop,,76.9762512,43.3079613
"5046316148","5621",bus_stop,,76.9751123,43.3047591
"5164631429","5621",bus_stop,,76.9476433,43.2852423
"5164634147","5621",bus_stop,"92",76.9480033,43.2782606
"5198111778","5621",bus_stop,Shymbulak Mountain Resort,77.050944,43.1626595
"5224820545","5621",bus_stop,,76.9304055,43.3167761
"5904129479","5621",bus_stop,"79, 86, 92, 106",77.0053221,43.3460333
"5907544463","5621",bus_stop,,76.9666144,43.3060956
"5907544467","5621",bus_stop,,76.9755556,43.3263034
"5907544474","5621",bus_stop,(all buses to the center),77.0053816,43.3460921
"5907544494","5621",bus_stop,,76.9671444,43.3109211
"5907544496","5621",bus_stop,,76.9699378,43.3166397
"5907544497","5621",bus_stop,,76.9721023,43.3207934
"5907544498","5621",bus_stop,,76.978041,43.331073
"5907544503","5621",bus_stop,,76.9927709,43.3440394
"5907544504","5621",bus_stop,,77.000783,43.3442218
"5907545487","5621",bus_stop,,76.9696495,43.3163413
"5907545488","5621",bus_stop,,76.9716898,43.3197973
"5907545494","5621",bus_stop,,77.0001648,43.3441998
"5923145485","5621",bus_stop,Sayakhat bus terminal,76.9488331,43.2748315
"5923145486","5621",bus_stop,Аэропорт,77.0115631,43.3467411
"5940090228","5621",bus_stop,Желтоксан көшесі,76.9404101,43.2441242
"6109592272","5621",bus_stop,20~131,76.99429,43.2737345
"6109592485","5621",bus_stop,20~131,76.9908312,43.2705842
"6109594027","5621",bus_stop,"131",76.9898907,43.2760434
"6120762325","5621",bus_stop,20~73~131,76.9615531,43.2717009
"6120765742","5621",bus_stop,20~73~131,76.971623,43.2728404
"6120771378","5621",bus_stop,Фетровая,76.977034,43.2740092
"6120775464","5621",bus_stop,20~131,76.9820622,43.2727037
"6120777854","5621",bus_stop,Татарка,76.98505,43.2728052
"6485531185","5621",bus_stop,,76.9424966,43.2457543
"6538635185","5621",bus_stop,"126",76.9480758,43.2550481
"6641104993","5621",bus_stop,Маршрут 29Р,77.0452038,43.1792628
"7029676795","5602",railway_halt,Элеватор,76.9600245,43.3279737
"7029766239","5602",railway_halt,Роща,76.9520199,43.3025969
"7607899285","5621",bus_stop,,77.0233364,43.1906903
"7735759637","5621",bus_stop,,76.9511008,43.2643417
"7921013792","5621",bus_stop,Бутаковка,76.9978979,43.1901101
"7921023060","5621",bus_stop,,77.0004198,43.1898636
"7921056087","5621",bus_stop,,77.0025356,43.1896876
"7921068570","5621",bus_stop,,77.0003607,43.1899673
"8806021348","5621",bus_stop,,76.9427708,43.3288579
"8806021689","5621",bus_stop,Ул. Крамского,76.940281,43.2971116
"8806022663","5621",bus_stop,Ул. Артиллерийская,76.9400444,43.3025028
"8806055012","5621",bus_stop,Ул. Иркутская,76.9357216,43.2814645
"8806055013","5621",bus_stop,Ул. Акпаева,76.9404085,43.2892654
"8806055399","5621",bus_stop,Ул. Жансугурова,76.9384798,43.2854732
"8806065539","5621",bus_stop,Ул. Дулатова,76.9395756,43.3131957
"8806522019","5621",bus_stop,Ул. Молдагалиева,76.9528331,43.3321083
"8806524021","5621",bus_stop,Ул. Молдагалиева,76.9527895,43.3323621
"8806552861","5621",bus_stop,,76.9234362,43.3178859
"9153652716","5621",bus_stop,Таможня,76.9863941,43.3665451
"9346636498","5601",railway_station,Райымбек батыра,76.9445863,43.2709654
"9565847017","5621",bus_stop,,76.9422981,43.2703826
"9568061617","5621",bus_stop,,76.9354845,43.2699197
"9587422121","5621",bus_stop,,76.9545395,43.2977841
"9791529380","5621",bus_stop,,77.0098361,43.1832384
"9791529381","5621",bus_stop,,77.015714,43.1742208
"9791534454","5621",bus_stop,Жумабаева-Сейфулина,76.9393065,43.3166071
"9791537798","5621",bus_stop,Жумабаева/Сейфуллина,76.9399167,43.3168675
"9791537799","5621",bus_stop,Ул. Дулатова,76.9392679,43.3125131
"9791544054","5621",bus_stop,Ул. Карагандинская,76.9462696,43.3209654
"9791545064","5621",bus_stop,Райымбека/Сейфуллина,76.9297572,43.2695031
"9791549236","5621",bus_stop,,76.9330803,43.2528918
"9791549237","5621",bus_stop,Ул. Иркутская,76.9342977,43.2799077
"9791552397","5621",bus_stop,,76.9605283,43.2946606
"9791553324","5621",bus_stop,,76.9251391,43.2689023
"9791555375","5621",bus_stop,Ул. Артиллерийская,76.939765,43.3015575
"9791558096","5621",bus_stop,Ясли-сад,76.939588,43.3042287
"9791558097","5621",bus_stop,Сейфуллина-Рыскулова,76.9400175,43.2919252
"9791558271","5621",bus_stop,,76.9338947,43.2463354
"9791558272","5621",bus_stop,Акан серы/Жумабаева,76.9447143,43.3177011
"9791558720","5621",bus_stop,Ул. Карагандинская,76.946792,43.3213138
"9791558739","5621",bus_stop,Пос. Мехзавода,76.9394882,43.3074328
"9791560391","5621",bus_stop,Ул. Будённого,76.948074,43.3235339
"9791562817","5621",bus_stop,,77.0295506,43.173335
"9791562818","5621",bus_stop,,76.9328527,43.2551127
"9791563371","5621",bus_stop,Ул. Крамского,76.9399507,43.2974255
"9899860081","5621",bus_stop,Достык/Богенбай батыра,76.9555945,43.2532494
"9922722725","5621",bus_stop,Ул.  Шевченко,76.9564533,43.2466006
"9939457322","5621",bus_stop,Гимназическая,76.9585203,43.2562164
"9939457325","5621",bus_stop,Республика Сарайы,76.9559112,43.2430669
"9946772845","5621",bus_stop,Кирова,76.957902,43.2539506
"9947191936","5621",bus_stop,Зелёный базар,76.9551895,43.2627462
"10001773918","5621",bus_stop,,76.9236067,43.2625406
"10058938218","5621",bus_stop,,76.9410171,43.2587277
"10079253940","5621",bus_stop,,76.9530629,43.3037061
"10102807874","5621",bus_stop,,76.9564305,43.3023434
"10106248972","5621",bus_stop,,76.9543544,43.2904092
"10106265114","5621",bus_stop,,76.9536745,43.2948154
"10138368407","5621",bus_stop,Автобаза 2551,76.9807204,43.360065
"10158825385","5621",bus_stop,,76.9650799,43.2772846
"10158825386","5621",bus_stop,Коперника,76.9660841,43.2773082
"10162607019","5621",bus_stop,,77.0032872,43.2994849
"10180680817","5621",bus_stop,,77.0588851,43.1594156
"10188744883","5621",bus_stop,,76.9582616,43.2581893
"10188775111","5621",bus_stop,Роддом N2,76.9574032,43.2689918
"10188783109","5621",bus_stop,,76.9612743,43.2558854
"10188788375","5621",bus_stop,Ул. Коперника,76.9670827,43.2720906
"10188790366","5621",bus_stop,Толе би/Каирбекова,76.9613378,43.2559309
"10200314517","5621",bus_stop,,76.9895728,43.3432987
"10276544513","5621",bus_stop,,76.963872,43.2991116
"10281882667","5621",bus_stop,Толе би/ Достык,76.9547359,43.2555704
"10302147809","5621",bus_stop,,76.9470743,43.2905358
"10536566209","5621",bus_stop,,76.9307544,43.3181185
"10561455446","5621",bus_stop,,76.9477579,43.2874477
"10561460551","5621",bus_stop,,76.948852,43.2964773
"10578309835","5621",bus_stop,,76.9548279,43.2981673
"10578316730","5621",bus_stop,,76.9570047,43.303221
"10592639600","5621",bus_stop,Ул. Кабанбай батыра,76.933404,43.2479841
"10592639601","5621",bus_stop,Сейфуллина/Толе би,76.932749,43.2536049
"10592639602","5621",bus_stop,Райымбека/Сейфуллина,76.930874,43.2676719
